S21 dB20 X,S21 dB20 Y
6840000000,-1.412494536620478
6850000000,-1.446289626269825
6860000000,-1.480516103375291
6870000000,-1.515171449477274
6880000000,-1.550253003023094
6890000000,-1.585757962256336
6900000000,-1.621683388235602
6910000000,-1.658026207975919
6920000000,-1.694783217706297
6930000000,-1.731951086236021
6940000000,-1.769526358423009
6950000000,-1.807505458736557
6960000000,-1.845884694907651
6970000000,-1.884660261658794
6980000000,-1.923828244506638
6990000000,-1.963384623629295
7000000000,-2.003325277791384
7010000000,-2.043645988318981
7020000000,-2.084342443117382
7030000000,-2.125410240724227
7040000000,-2.16684489439071
7050000000,-2.208641836183823
7060000000,-2.250796421102697
7070000000,-2.293303931202001
7080000000,-2.336159579715923
7090000000,-2.379358515175984
7100000000,-2.42289582551662
7110000000,-2.466766542162068
7120000000,-2.510965644088954
7130000000,-2.55548806185865
7140000000,-2.600328681614123
7150000000,-2.645482349035857
7160000000,-2.690943873252012
7170000000,-2.736708030697951
7180000000,-2.782769568920877
7190000000,-2.829123210325061
7200000000,-2.875763655854065
7210000000,-2.92268558860585
7220000000,-2.969883677377723
7230000000,-3.017352580137755
7240000000,-3.06508694741974
7250000000,-3.113081425639174
7260000000,-3.161330660327772
7270000000,-3.209829299284394
7280000000,-3.258571995640465
7290000000,-3.307553410838262
7300000000,-3.356768217520745
7310000000,-3.406211102331409
7320000000,-3.455876768623651
7330000000,-3.505759939078514
7340000000,-3.555855358230467
7350000000,-3.606157794900795
7360000000,-3.65666204453842
7370000000,-3.707362931468347
7380000000,-3.758255311047594
7390000000,-3.809334071729425
7400000000,-3.860594137035979
7410000000,-3.91203046744026
7420000000,-3.963638062158136
7430000000,-4.015411960851415
7440000000,-4.067347245242924
7450000000,-4.119439040644911
7460000000,-4.171682517401885
7470000000,-4.224072892249474
7480000000,-4.276605429590655
7490000000,-4.329275442690755
7500000000,-4.382078294793307
7510000000,-4.435009400157877
7520000000,-4.488064225021946
7530000000,-4.541238288488747
7540000000,-4.594527163342373
7550000000,-4.64792647679293
7560000000,-4.701431911152464
7570000000,-4.755039204444818
7580000000,-4.808744150950516
7590000000,-4.862542601688896
7600000000,-4.916430464839712
7610000000,-4.970403706105838
7620000000,-5.024458349019301
7630000000,-5.078590475192487
7640000000,-5.132796224516624
7650000000,-5.187071795309361
7660000000,-5.241413444413481
7670000000,-5.295817487248819
7680000000,-5.350280297818763
7690000000,-5.404798308674118
7700000000,-5.459368010835224
7710000000,-5.513985953674884
7720000000,-5.568648744763451
7730000000,-5.623353049678187
7740000000,-5.67809559177827
7750000000,-5.732873151947539
7760000000,-5.787682568306166
7770000000,-5.842520735893469
7780000000,-5.897384606322815
7790000000,-5.952271187410597
7800000000,-6.007177542780616
7810000000,-6.062100791445427
7820000000,-6.117038107365905
7830000000,-6.171986718990544
7840000000,-6.226943908775826
7850000000,-6.281907012688822
7860000000,-6.336873419693442
7870000000,-6.391840571221476
7880000000,-6.446805960629476
7890000000,-6.501767132642991
7900000000,-6.556721682788591
7910000000,-6.611667256815447
7920000000,-6.666601550106938
7930000000,-6.721522307083616
7940000000,-6.776427320598083
7950000000,-6.831314431323168
7960000000,-6.886181527133691
7970000000,-6.941026542483187
7980000000,-6.995847457775913
7990000000,-7.050642298735211
8000000000,-7.105409135768759
